Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","084","Belize","645","Disponibilité alimentaire en quantité (kg/personne/an)","F2734","Viande de Volailles","2019","2019","kg","27.25","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","084","Belize","674","Disponibilité de protéines en quantité (g/personne/jour)","F2734","Viande de Volailles","2016","2016","g/personne/jour","8.32","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","084","Belize","674","Disponibilité de protéines en quantité (g/personne/jour)","F2734","Viande de Volailles","2017","2017","g/personne/jour","8.26","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","084","Belize","674","Disponibilité de protéines en quantité (g/personne/jour)","F2734","Viande de Volailles","2018","2018","g/personne/jour","8.32","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","084","Belize","674","Disponibilité de protéines en quantité (g/personne/jour)","F2734","Viande de Volailles","2019","2019","g/personne/jour","8.81","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","084","Belize","671","Disponibilité de protéines en quantité (g)","F2734","Viande de Volailles","2016","2016","g","1118","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","084","Belize","671","Disponibilité de protéines en quantité (g)","F2734","Viande de Volailles","2017","2017","g","1133","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","084","Belize","671","Disponibilité de protéines en quantité (g)","F2734","Viande de Volailles","2018","2018","g","1163","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","084","Belize","671","Disponibilité de protéines en quantité (g)","F2734","Viande de Volailles","2019","2019","g","1254.82","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","204","Bénin","5511","Production","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","14","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","204","Bénin","5511","Production","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","14","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","204","Bénin","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","15","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","204","Bénin","5511","Production","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","15","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","204","Bénin","5611","Importations - Quantité","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","129","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","204","Bénin","5611","Importations - Quantité","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","113","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","204","Bénin","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","117","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","204","Bénin","5611","Importations - Quantité","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","117","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","204","Bénin","5072","Variation de stock","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","-27","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","204","Bénin","5072","Variation de stock","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","204","Bénin","5072","Variation de stock","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","204","Bénin","5072","Variation de stock","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","204","Bénin","5911","Exportations - Quantité","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","204","Bénin","5911","Exportations - Quantité","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","3","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","204","Bénin","5911","Exportations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","18","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","204","Bénin","5911","Exportations - Quantité","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","11","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","204","Bénin","5301","Disponibilité intérieure","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","170","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","204","Bénin","5301","Disponibilité intérieure","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","124","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","204","Bénin","5301","Disponibilité intérieure","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","114","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","204","Bénin","5301","Disponibilité intérieure","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","121","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","204","Bénin","5142","Nourriture","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","170","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","204","Bénin","5142","Nourriture","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","124","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","204","Bénin","5142","Nourriture","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","114","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","204","Bénin","5142","Nourriture","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","121","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","204","Bénin","645","Disponibilité alimentaire en quantité (kg/personne/an)","F2734","Viande de Volailles","2016","2016","kg","15.61","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","204","Bénin","645","Disponibilité alimentaire en quantité (kg/personne/an)","F2734","Viande de Volailles","2017","2017","kg","11.08","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","204","Bénin","645","Disponibilité alimentaire en quantité (kg/personne/an)","F2734","Viande de Volailles","2018","2018","kg","9.95","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","204","Bénin","645","Disponibilité alimentaire en quantité (kg/personne/an)","F2734","Viande de Volailles","2019","2019","kg","10.22","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","204","Bénin","674","Disponibilité de protéines en quantité (g/personne/jour)","F2734","Viande de Volailles","2016","2016","g/personne/jour","5.41","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","204","Bénin","674","Disponibilité de protéines en quantité (g/personne/jour)","F2734","Viande de Volailles","2017","2017","g/personne/jour","3.89","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","204","Bénin","674","Disponibilité de protéines en quantité (g/personne/jour)","F2734","Viande de Volailles","2018","2018","g/personne/jour","3.54","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","204","Bénin","674","Disponibilité de protéines en quantité (g/personne/jour)","F2734","Viande de Volailles","2019","2019","g/personne/jour","3.63","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","204","Bénin","671","Disponibilité de protéines en quantité (g)","F2734","Viande de Volailles","2016","2016","g","21475","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","204","Bénin","671","Disponibilité de protéines en quantité (g)","F2734","Viande de Volailles","2017","2017","g","15853","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","204","Bénin","671","Disponibilité de protéines en quantité (g)","F2734","Viande de Volailles","2018","2018","g","14824","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","204","Bénin","671","Disponibilité de protéines en quantité (g)","F2734","Viande de Volailles","2019","2019","g","15649.9","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","064","Bhoutan","5511","Production","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","064","Bhoutan","5611","Importations - Quantité","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","2","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","064","Bhoutan","5072","Variation de stock","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","064","Bhoutan","5911","Exportations - Quantité","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","064","Bhoutan","5301","Disponibilité intérieure","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","3","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","064","Bhoutan","5142","Nourriture","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","3","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","064","Bhoutan","645","Disponibilité alimentaire en quantité (kg/personne/an)","F2734","Viande de Volailles","2019","2019","kg","4.14","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","064","Bhoutan","674","Disponibilité de protéines en quantité (g/personne/jour)","F2734","Viande de Volailles","2019","2019","g/personne/jour","1.41","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","064","Bhoutan","671","Disponibilité de protéines en quantité (g)","F2734","Viande de Volailles","2019","2019","g","392.66","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","068","Bolivie (État plurinational de)","5511","Production","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","468","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","068","Bolivie (État plurinational de)","5511","Production","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","507","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","068","Bolivie (État plurinational de)","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","485","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","068","Bolivie (État plurinational de)","5511","Production","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","488","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","068","Bolivie (État plurinational de)","5611","Importations - Quantité","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","068","Bolivie (État plurinational de)","5611","Importations - Quantité","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","068","Bolivie (État plurinational de)","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","068","Bolivie (État plurinational de)","5611","Importations - Quantité","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","2","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","068","Bolivie (État plurinational de)","5072","Variation de stock","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","068","Bolivie (État plurinational de)","5072","Variation de stock","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","068","Bolivie (État plurinational de)","5072","Variation de stock","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","068","Bolivie (État plurinational de)","5072","Variation de stock","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","068","Bolivie (État plurinational de)","5911","Exportations - Quantité","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","068","Bolivie (État plurinational de)","5911","Exportations - Quantité","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","068","Bolivie (État plurinational de)","5911","Exportations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","068","Bolivie (État plurinational de)","5911","Exportations - Quantité","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","068","Bolivie (État plurinational de)","5301","Disponibilité intérieure","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","469","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","068","Bolivie (État plurinational de)","5301","Disponibilité intérieure","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","507","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","068","Bolivie (État plurinational de)","5301","Disponibilité intérieure","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","485","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","068","Bolivie (État plurinational de)","5301","Disponibilité intérieure","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","490","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","068","Bolivie (État plurinational de)","5142","Nourriture","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","469","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","068","Bolivie (État plurinational de)","5142","Nourriture","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","507","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","068","Bolivie (État plurinational de)","5142","Nourriture","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","485","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","068","Bolivie (État plurinational de)","5142","Nourriture","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","490","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","068","Bolivie (État plurinational de)","645","Disponibilité alimentaire en quantité (kg/personne/an)","F2734","Viande de Volailles","2016","2016","kg","42.48","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","068","Bolivie (État plurinational de)","645","Disponibilité alimentaire en quantité (kg/personne/an)","F2734","Viande de Volailles","2017","2017","kg","45.28","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","068","Bolivie (État plurinational de)","645","Disponibilité alimentaire en quantité (kg/personne/an)","F2734","Viande de Volailles","2018","2018","kg","42.73","E","Valeur estimée"
